database_uid,db_id,scenario,scenario_zh,task_id,question,schema_ref,task_ref
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000511,What are the different pilot names who had piloted a flight in the country 'United States' or in the airport named 'Billund Airport'?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000512,"What is the most common company type, and how many are there?",schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000513,How many airports haven't the pilot 'Thompson' driven an aircraft?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000514,List the name of the pilots who have flied for both a company that mainly provide 'Cargo' services and a company that runs 'Catering services' activities.,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000515,Which of the airport names contains the word 'international'?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000516,How many companies operates airlines in each airport?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000517,how many airports are there in each country?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000518,which countries have more than 2 airports?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__flight_company,flight_company,aviation_airport,机场航空,task_000519,which pilot is in charge of the most number of flights?,schemas/by_database/spider_data__flight_company.json,tasks/by_database/spider_data__flight_company.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000520,How many train stations are there?,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000521,"Show the name, location, and number of platforms for all stations.",schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000522,What are all locations of train stations?,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000523,Show the names and total passengers for all train stations not in London.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000524,Show the names and main services for train stations that have the top three total number of passengers.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000525,What is the average and maximum number of total passengers for train stations in London or Glasgow?,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000526,Show all locations and the total number of platforms and passengers for all train stations in each location.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000527,Show all locations that have train stations with at least 15 platforms and train stations with more than 25 total passengers.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000528,Show all locations which don't have a train station with at least 15 platforms.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000529,Show the location with most number of train stations.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000530,"Show the name, time, and service for all trains.",schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000531,Show the number of trains,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000532,Show the name and service for all trains in order by time.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000533,Show the station name and number of trains in each station.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000534,show the train name and station name for each train.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000535,Show all train names and times in stations in London in descending order by train time.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000536,Show the station name with greatest number of trains.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000537,Show the station name with at least two trains.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000538,Show all locations with only 1 station.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000539,Show station names without any trains.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000540,"What are the names of the stations which serve both ""Ananthapuri Express"" and ""Guruvayur Express"" trains?",schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000541,Find the names of the trains that do not pass any station located in London.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__train_station,train_station,rail_train_station,铁路交通,task_000542,List the names and locations of all stations ordered by their yearly entry exit and interchange amounts.,schemas/by_database/spider_data__train_station.json,tasks/by_database/spider_data__train_station.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000543,Find the name of the airport in the city of Goroka.,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000544,What are the names of the airports in the city of Goroka?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000545,"Find the name, city, country, and altitude (or elevation) of the airports in the city of New York.",schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000546,"What is the name, city, country, and elevation for every airport in the city of New York?",schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000547,How many airlines are there?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000548,What is the total number of airlines?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000549,How many airlines does Russia has?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000550,What is the number of airlines based in Russia?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
spider_data__flight_4,flight_4,aviation_airport,机场航空,task_000551,What is the maximum elevation of all airports in the country of Iceland?,schemas/by_database/spider_data__flight_4.json,tasks/by_database/spider_data__flight_4.jsonl
