task_id,source,split,db_id,database_uid,scenario,scenario_zh,question,gold_sql,evidence,original_sample_index,original_source_path,schema_ref,schema_markdown_ref,knowledge_ref,execution_status,result_mode,result_columns,result_row_count,verification_sql,verification_result_row_count,is_corrected,correction_category,correction_type,correction_reason,original_question,original_gold_sql
task_000587,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,How many airports are there per country? Order the countries by decreasing number of airports.,"SELECT count(*) ,  country FROM airports GROUP BY country ORDER BY count(*) DESC",,586,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""count(*)"", ""country""]",237,,,False,,,,,
task_000588,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"What is the number of airports per country, ordered from most to least?","SELECT count(*) ,  country FROM airports GROUP BY country ORDER BY count(*) DESC",,587,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""count(*)"", ""country""]",237,,,False,,,,,
task_000589,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,How many airports are there per city in the United States? Order the cities by decreasing number of airports.,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC",,588,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""count(*)"", ""city""]",1209,"SELECT COUNT(*) AS result_row_count FROM (SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC) AS verification_subquery",1209,False,,,,,
task_000590,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,How many airports are there per city in the US ordered from most to least?,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC",,589,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""count(*)"", ""city""]",1209,"SELECT COUNT(*) AS result_row_count FROM (SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC) AS verification_subquery",1209,False,,,,,
task_000591,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,Return the cities with more than 3 airports in the United States.,SELECT city FROM airports WHERE country  =  'United States' GROUP BY city HAVING count(*)  >  3,,590,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city""]",14,,,False,,,,,
task_000592,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What is the number of cities in the United States with more than 3 airports?,SELECT COUNT(*) FROM (SELECT city FROM airports WHERE country = 'United States' GROUP BY city HAVING COUNT(*) > 3) AS city_count,,591,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""COUNT(*)""]",1,,,True,题目本身有问题 / 评测标准冲突,sql,题目问 number of cities，应返回城市数量；原 Gold 返回具体 city 列，和题面不一致。,What is the number of cities in the United States with more than 3 airports?,SELECT city FROM airports WHERE country  =  'United States' GROUP BY city HAVING count(*)  >  3
task_000593,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,How many cities are there that have more than 3 airports?,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),,592,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""count(*)""]",1,,,False,,,,,
task_000594,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What is the count of cities with more than 3 airports?,SELECT count(*) FROM (SELECT city FROM airports GROUP BY city HAVING count(*)  >  3),,593,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""count(*)""]",1,,,False,,,,,
task_000595,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,List the cities which have more than one airport and number of airports.,"SELECT city ,  count(*) FROM airports GROUP BY city HAVING count(*)  >  1",,594,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city"", ""count(*)""]",439,,,False,,,,,
task_000596,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What are the names of all cities with more than one airport and how many airports do they have?,"SELECT city ,  count(*) FROM airports GROUP BY city HAVING count(*)  >  1",,595,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city"", ""count(*)""]",439,,,False,,,,,
task_000597,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,List the cities which have more than 2 airports sorted by the number of airports.,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),,596,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city""]",115,,,False,,,,,
task_000598,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What are the cities that have more than 2 airports sorted by number of airports?,SELECT city FROM airports GROUP BY city HAVING count(*)  >  2 ORDER BY count(*),,597,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city""]",115,,,False,,,,,
task_000599,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,Find the number of routes for each source airport and the airport name.,"SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name",,598,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""count(*)"", ""name""]",3158,"SELECT COUNT(*) AS result_row_count FROM (SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name) AS verification_subquery",3158,False,,,,,
task_000600,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"For each airport name, how many routes start at that airport?","SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name",,599,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""count(*)"", ""name""]",3158,"SELECT COUNT(*) AS result_row_count FROM (SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name) AS verification_subquery",3158,False,,,,,
task_000601,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.","SELECT COUNT(*) AS route_count, a.name FROM airports AS a JOIN routes AS r ON a.apid = r.src_apid GROUP BY a.apid, a.name ORDER BY route_count DESC",,600,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""route_count"", ""name""]",3172,"SELECT COUNT(*) AS result_row_count FROM (SELECT COUNT(*) AS route_count, a.name FROM airports AS a JOIN routes AS r ON a.apid = r.src_apid GROUP BY a.apid, a.name ORDER BY route_count DESC) AS verification_subquery",3172,True,Gold SQL 分组键错误,sql,题目要求 each source airport，原 Gold 按机场名称分组，会合并同名不同机场。修复版按 airport id 和 name 分组，输出路线数和机场名。,"Find the number of routes and airport name for each source airport, order the results by decreasing number of routes.","SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC"
task_000602,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"For each  airport name, how many routes start at that airport, ordered from most to least?","SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC",,601,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,verification_only,"[""count(*)"", ""name""]",3158,"SELECT COUNT(*) AS result_row_count FROM (SELECT count(*) ,  T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid  =  T2.src_apid GROUP BY T1.name ORDER BY count(*) DESC) AS verification_subquery",3158,False,,,,,
task_000603,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,Find the average elevation of all airports for each country.,"SELECT avg(elevation) ,  country FROM airports GROUP BY country",,602,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""avg(elevation)"", ""country""]",237,,,False,,,,,
task_000604,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"For each country, what is the average elevation of that country's airports?","SELECT avg(elevation) ,  country FROM airports GROUP BY country",,603,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""avg(elevation)"", ""country""]",237,,,False,,,,,
task_000605,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,Find the cities which have exactly two airports.,SELECT city FROM airports GROUP BY city HAVING count(*)  =  2,,604,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city""]",324,,,False,,,,,
task_000606,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What are the cities with exactly two airports?,SELECT city FROM airports GROUP BY city HAVING count(*)  =  2,,605,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""city""]",324,,,False,,,,,
task_000607,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,"For each country and airline name, how many routes are there?","SELECT T1.country ,  T1.name ,  count(*) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid GROUP BY T1.country ,  T1.name",,606,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""country"", ""name"", ""count(*)""]",547,,,False,,,,,
task_000608,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,What is the total number of routes for each country and airline in that country?,"SELECT T1.country ,  T1.name ,  count(*) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid GROUP BY T1.country ,  T1.name",,607,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""country"", ""name"", ""count(*)""]",547,,,False,,,,,
task_000609,spider_data,train,flight_4,spider_data__flight_4,aviation_airport,机场航空,Find the number of routes with destination airports in Italy.,SELECT count(*) FROM routes AS T1 JOIN airports AS T2 ON T1.dst_apid  =  T2.apid WHERE T2.country  =  'Italy',,608,spider_data/train_spider_traffic.json,schemas/by_database/spider_data__flight_4.json,schemas/by_database/spider_data__flight_4.md,knowledge/by_database/spider_data__flight_4_knowledge_database.md,ok,full_rows,"[""count(*)""]",1,,,False,,,,,
